CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CIUDAD,CONGLOMERADO,NSELV,VIVIENDA,THOGAR,NHOGAR,ESTRATO,VRESFIN,RESFIN,P15,P15_N,P200_N,INF_600,P601,P602,P603,P604,P605_1,P605_2,P605_3,P605_4,P605_5,P605_6,P605_7,P605_8,P605_9,P605_10,P605_11,P605_12,P606,P607,P608,P609_COD,P611_COD,P612,P613,P614,P614_T,P615_1,P615_2,P615_3,P615_4,P615_5,P615_6,P615_7,P615_8,P615_9,P615_10,P615_11,P615_12,P615_13,P615_14,P615_T,P616,P616A,P617,P618,P619,P620,P621,P622_1,P622_2,P623_1,P623_2,P623_3,P624_1,P624_2,P624_3,P624_4,P625,P625A_COD_DEPA,P625_COD_PROV,P625_COD_DIST,P626,P627,P628,P629,P630,P631,P632_1,P632_2,P632_3,P632_4,P632_5,P632_6,P632_7,P632_8,P632_9,P632_10,P632_I,P633,P634_1,P634_2,P634_3,P634_4,P634_5,P634_6,P634_7,P635,P636,P637_COD,P638_1,P638_1_1,P638_1_2,P638_2,P638_2_1,P638_2_2,P638_3,P638_3_1,P638_3_2,P638_4,P638_4_1,P638_4_2,P639_1,P639_1_1,P639_1_2,P639_1_3,P639_2,P639_2_1,P639_2_2,P639_2_3,POB_MIGRANTE,SEXO,EDAD_SIMPLE,EDAD_QUINQUENAL,OCUP600,PETA1,CONDACTIV,PEA,div,RAMA02A,rama01,rrama,secc,nrama1,nrama2,nrama3,nrama12,GOCUP_PERU,GOCUP_VENEZUELA,GEDAD1,GEDAD2,P625_D,P625_P,M622_1,M622_2,INGTOT,INGTOT_MONETARIO,INGTOT_NO_MONETARIO,factorfinal
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,3,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,4,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,5,5,1,1, , , , , , , , , , , , , , , , , ,9412,5610,3,2,1,20,11,12,11,11,11,11,12,4,5,5,5,5,6,5,114,1, ,2, ,2,1,3,590,150, , , ,400,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,3113,2, , ,2, , ,2, , ,2, , ,1,2,3,2,2, , , ,1,1,4,9,1,1,1,1,56,40,5,4,9,8,6,5,8,9,3,2,2,1,1,1180,300,1880,1580,300,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,6,6,1,1, , , , , , , , , , , , , , , , , ,4417,7500,3,2,1,6,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,2,1,3,600,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2141,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,9,1,1,1,1,75,43,9,4,13,8,6,5,9,4, ,2,2,1,1,1200,0,1200,1200,0,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,7,7,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,3,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,8,8,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,4,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,2,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,9,9,1,1, , , , , , , , , , , , , , , , , ,7513,1071,2, ,1,2,0,0,0,5,5,5,0,0,0,0,0,0,0,0,15,1, ,1,1,2, , , , ,360,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,3314,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,5,13,1,1,1,1,10,8,2,1,3,4,2,2,3,7,3,3,3,1,1, , ,360,360,0,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10812,09174,7,1,1,2,1,1,1,10,10,10,1,2, , , , , , , , , , , , , , , , , ,7513,1071,4, ,1,2,0,0,0,3,3,4,0,0,0,0,0,0,0,0,10,1, ,1,1, , , , , , , , , , , , , , , , ,1,1, , , , ,1,0,0,0,0,0,0,0,0,0, ,4,1,0,0,0,0,0,0,3,2, ,1,1,7,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,5,14, , , , ,10, , , ,3,4,2,2,3, , ,3,4, , , , , , , ,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,08997,18,1,1,2,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,9533,4789,2, ,1,1,0,6,6,6,6,6,10,0,0,0,0,0,0,0,40,1, ,1,2,1, , , , ,600,50,0, , ,0,1,2,13,01,01, , , , , , , , , , , , , , , , , , ,0,0,0,0,0,1,0,1,1,5212,2, , ,2, , ,2, , ,2, , ,1,1,6,1,2, , , ,1,2,4,10,1,1,1,1,47,34,4,3,7,6,4,4,5,9,5,3,3, ,1, , ,650,600,50,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,08997,18,1,1,2,1,1,1,4,2,2,1,1, , , , , , , , , , , , , , , , , ,8322,4921,2, ,1,1,2,11,11,11,11,11,11,0,0,0,0,0,0,0,68,1, ,2, ,2, , , , ,1500,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,1,4,9,1,1,1,1,49,35,6,4,8,7,5,5,6,8,5,2,2,1,1, , ,1500,1500,0,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,08997,18,1,1,2,1,1,1,4,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,1,2,2, , , ,5212,4771,4, ,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1, ,1,1, , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,4,1,2, ,47, , , ,7,6,4,4,5, , ,1,1, , , , , , , ,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,08997,18,1,1,2,1,1,1,4,4,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,3, , , , , , , , , , , , , , , ,0,0, , , , , , , ,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,08998,19,1,1,2,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9313,4100,3,2,1,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,2,48,1,1,2,1,2,70,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,5,12,1,1,1,1,41,33,3,2,6,5,3,3,4,9, ,3,3,1,1,303.1,0,303.1,303.1,0,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,08998,19,1,1,2,1,1,1,2,2,2,1,1, , , , , , , , , , , , , , , , , ,9112,8121,2, ,1,1,9,9,9,9,9,9,9,3,3,0,3,0,3,3,78,1, ,1,1,2, , , , ,1516,433,0,130,0,0,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,11,1,1,1,1,81,39,8,4,14,8,6,5,9,9,5,3,3,1,1, , ,2079,1646,433,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,09000,8,1,1,2,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,9621,5320,2, ,1,1,15,12,0,12,12,12,12,0,0,0,0,0,0,0,75,1, ,2, ,2, , , , ,900,0,0, , ,0,1,2,13,01,01, , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4417,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,1,4,11,1,1,1,1,53,35,6,4,8,7,5,5,6,9,4,3,3, ,1, , ,900,900,0,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,09000,8,1,1,2,1,1,1,4,2,2,1,1, , , , , , , , , , , , , , , , , ,9411,5610,2, ,1,2,9,9,8,8,8,9,9,0,0,0,0,0,0,0,60,1, ,2, ,1, , , , ,1200,100,0, , ,0,1,2,13,01,09, , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,5212,2, , ,2, , ,2, , ,2, , ,1,1,4,2,2, , , ,1,2,4,9,1,1,1,1,56,40,5,4,9,8,6,5,8,9,5,2,2, ,1, , ,1300,1200,100,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,09000,8,1,1,2,1,1,1,4,3,3,1,1, , , , , , , , , , , , , , , , , ,9621,5320,2, ,1,1,10,9,10,10,10,10,10,0,0,0,0,0,0,0,69,1, ,1,2,2, , , , ,900,0,0, , ,0,1,2,13,01,01, , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5131,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,5,1,1,1,1,53,35,6,4,8,7,5,5,6,9,5,1,1, ,1, , ,900,900,0,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10813,09000,8,1,1,2,1,1,1,4,4,4,1,1, , , , , , , , , , , , , , , , , ,5131,5610,3,2,1,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,70,1, ,2, ,2,1,2,200,60, , , , , ,0,1,2,13,01,01, , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,2,5,1,1,1,1,56,40,5,4,9,8,6,5,8,5, ,1,1, ,1,866,259.8,1125.8,866,259.8,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10814,09168,17,1,1,3,1,1,1,3,1,1,1,1, , , , , , , , , , , , , , , , , ,5131,5610,3,2,1,6,0,13,13,13,13,13,13,0,0,0,0,0,0,0,78,1, ,2, ,1,1,2,300,84, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,0,0,1,0,0,0,0,1,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,3,6,1,1,1,1,56,40,5,4,9,8,6,5,8,5, ,2,2,1,1,1299,363.72,1662.72,1299,363.72,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10814,09168,17,1,1,3,1,1,1,3,2,2,1,1, , , , , , , , , , , , , , , , , ,9412,5610,3,2,1,6,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,2,1,2,200,30, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,3,6,1,1,1,1,56,40,5,4,9,8,6,5,8,9, ,2,2,1,1,866,129.9,995.9,866,129.9,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10814,09168,17,1,1,3,1,1,1,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,101.163467945398
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09175,8,1,1,3,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,5212,4773,3,1,1,3,0,8,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,2, ,1,1,2,233,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2342,2, , ,2, , ,2, , ,2, , ,1,2,2,1,2, , , ,1,2,3,7,1,1,1,1,47,34,4,3,7,6,4,4,5,5, ,2,2,1,1,1008.89,0,1008.89,1008.89,0,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09177,20,1,1,3,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,9511,4781,2, ,1,1,0,9,9,9,9,9,9,8,0,0,0,0,0,0,62,1, ,2, ,2, , , , ,600,0,0,40,0,0,0,2,13,01,01, , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,4,1,1,1,1,47,34,4,3,7,6,4,4,5,9, ,1,1, ,1, , ,640,640,0,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09178,21,1,1,3,1,1,1,2,1,1,1,1, , , , , , , , , , , , , , , , , ,9621,5320,2, ,1,1,11,11,11,0,11,11,11,0,0,0,0,0,0,0,66,1, ,2, ,2, , , , ,1500,0,0, , ,0,1,2,13,01,01, , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,1,2,2,1,2, , , ,1,1,3,6,1,1,1,1,53,35,6,4,8,7,5,5,6,9,5,2,2, ,1, , ,1500,1500,0,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09178,21,1,1,3,1,1,1,2,2,2,1,1, , , , , , , , , , , , , , , , , ,9621,5320,2, ,1,1,10,8,8,0,8,8,8,0,0,0,0,0,0,0,50,1, ,2, ,2, , , , ,1500,0,0, , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,7362,2, , ,2, , ,2, , ,2, , ,1,2,3,2,2, , , ,1,1,2,5,1,1,1,1,53,35,6,4,8,7,5,5,6,9,7,1,1,1,1, , ,1500,1500,0,25.2908669863495
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09180,11,1,1,3,1,1,1,5,1,1,1,1, , , , , , , , , , , , , , , , , ,7513,1071,3,2,2,30,13,13,13,13,13,13,13,0,0,0,0,0,0,0,91,1, ,2, ,2,1,1,35,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2423,2, , ,2, , ,2, , ,2, , ,1,2,3,2,2, , , ,1,1,4,8,1,1,1,1,10,8,2,1,3,4,2,2,3,7, ,2,2,1,1,1050,0,1050,1050,0,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09180,11,1,1,3,1,1,1,5,2,2,1,1, , , , , , , , , , , , , , , , , ,5131,5610,3,2,1,6,5,5,0,5,5,5,5,0,0,0,0,0,0,0,30,1, ,1,1,1,1,2,130,48, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,4417,2, , ,2, , ,2, , ,2, , ,1,1,6,2,2, , , ,1,2,4,8,1,1,1,1,56,40,5,4,9,8,6,5,8,5,4,2,2,1,1,562.9,207.84,770.74,562.9,207.84,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09180,11,1,1,3,1,1,1,5,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,2, ,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,2,4,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09180,11,1,1,3,1,1,1,5,4,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09180,11,1,1,3,1,1,1,5,5,5,1,1, , , , , , , , , , , , , , , , , ,3332,9000,3,2,1,9,0,10,10,7,10,10,10,0,0,0,0,0,0,0,57,1, ,2, ,2,1,2,450,56, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,9621,2, , ,2, , ,2, , ,2, , ,1,1,4,2,2, , , ,1,1,2,5,1,1,1,1,90,41,11,4,18,8,6,5,11,3,9,1,1,1,1,1948.5,242.48,2190.98,1948.5,242.48,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10819,09181,12,1,1,3,1,1,1,1,1,1,1,1, , , , , , , , , , , , , , , , , ,9521,4781,3,2,1,2,6,6,6,6,6,6,6,0,0,0,0,0,0,0,42,1, ,1,1,2,1,1,15,10, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2, ,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,2,4,10,1,1,1,1,47,34,4,3,7,6,4,4,5,9, ,3,3,1,1,450,300,750,450,300,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,1,1,1,1, , , , , , , , , , , , , , , , , ,9511,4781,3,1,1,10,8,8,0,8,0,0,0,0,0,0,0,0,0,0,24,2,32,2, ,1,1,1,42,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,5212,2, , ,2, , ,2, , ,2, , ,1,2,6,1,2, , , ,1,2,2,5,1,1,1,1,47,34,4,3,7,6,4,4,5,9,5,1,1,1,1,1260,0,1260,1260,0,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,2,2,1,1, , , , , , , , , , , , , , , , , ,9122,4520,3,2,1,7,11,11,11,8,11,11,11,0,0,0,0,0,0,0,74,1, ,2, ,1,1,2,240,48, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,1,2, ,2, , ,2, , ,2, , ,2, , ,1,1,4,1,2, , , ,1,1,2,5,1,1,1,1,45,39,8,4,7,6,4,4,5,9, ,1,1,1,1,1039.2,207.84,1247.04,1039.2,207.84,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,4,4,1,1, , , , , , , , , , , , , , , , , ,9111,9700,6,1,1,2,0,12,12,12,12,12,12,0,0,0,0,0,0,0,72,1, ,2, ,1,1,2,60,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,8183,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,10,1,1,1,1,97,42,10,4,20,8,6,5,11,9,8,3,3,1,1,259.8,0,259.8,259.8,0,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,5,5,1,1, , , , , , , , , , , , , , , , , ,9122,4520,3,2,1,7,11,0,11,11,11,11,11,0,0,0,0,0,0,0,66,1, ,2, ,1,1,2,240,42, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,5212,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,1,2,5,1,1,1,1,45,39,8,4,7,6,4,4,5,9,5,1,1,1,1,1039.2,181.86,1221.06,1039.2,181.86,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,6,6,1,1, , , , , , , , , , , , , , , , , ,9511,4781,3,2,1,20,8,0,8,8,8,8,8,0,0,0,0,0,0,0,48,1, ,1,1,1,1,1,40,0, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4311,2, , ,2, , ,2, , ,2, , ,1,1,3,1,2, , , ,1,2,3,6,1,1,1,1,47,34,4,3,7,6,4,4,5,9,4,2,2,1,1,1200,0,1200,1200,0,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1, , , , , , , , , , , , , , , ,0,0, , , , , , , ,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,8,9,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,7,2, , , , , , , , , , , , , , , , , , , , , ,4,1,5212,2, , ,2, , ,2, , ,2, , ,1,2,5,1,2, , , ,1,1,2,5,4,1,2, , , , , , , , , , , , ,1,1, , , , , , , ,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09186,15,1,1,2,1,1,1,9,9,9,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,2, , , , , , , , , , , , , , , , , , , , , ,3,1,2221,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,10,4,1,2, , , , , , , , , , , , ,3,3, , , , , , , ,33.7211559817993
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09189,26,1,1,2,1,1,1,4,1,1,1,1, , , , , , , , , , , , , , , , , ,7513,1071,3,2,1,5,0,10,10,10,10,12,14,0,0,0,0,0,0,0,66,1, ,1,1,2,1,2,243,54, , , , , ,0,1,1, , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,0,0,3,1,4120,2, , ,2, , ,2, , ,2, , ,1,1,2,1,1,1,7,2,1,2,3,6,1,1,1,1,10,8,2,1,3,4,2,2,3,7,4,2,2,1,1,1052.19,233.82,1286.01,1052.19,233.82,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09189,26,1,1,2,1,1,1,4,2,1,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,8,2, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , ,1,2,1,2, , , , , , , , , , , , , , , ,0,0, , , , , , , ,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09189,26,1,1,2,1,1,1,4,3,3,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,1,1,6, , , , , , , , , , , , , , , , , , , ,3,1,5212,2, , ,2, , ,2, , ,2, , ,2, , , ,2, , , ,1,2,4,10,4,1,2, , , , , , , , , , , , ,3,3, , , , , , , ,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09189,26,1,1,2,1,1,1,4,4,4,1,1, , , , , , , , , , , , , , , , , ,9333,4630,3,2,1,12,0,9,9,9,9,9,9,0,0,0,0,0,0,0,54,1, ,2, ,2,1,2,282,0, , , , , ,0,1,2,13,01,05, , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,4417,2, , ,2, , ,2, , ,2, , ,1,2,3,1,2, , , ,1,1,4,11,1,1,1,1,46,34,4,3,7,6,4,4,5,9,4,3,3, ,1,1221.06,0,1221.06,1221.06,0,50.5817339726989
13,LA LIBERTAD,01,TRUJILLO,11,VICTOR LARCO HERRERA,Trujillo,10840,09190,27,1,1,2,1,1,1,8,1,2,1,1, , , , , , , , , , , , , , , , , ,9629,1071,3,2,2,30,0,8,8,8,8,5,0,0,4,4,0,0,0,0,45,1, ,2, ,2,1,2,2020,0, , , ,135,0,0,0,2,15,01,31, , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,2151,2, , ,2, , ,2, , ,2, , ,1,1,4,2,2, , , ,1,1,4,8,1,1,1,1,10,8,2,1,3,4,2,2,3,9, ,2,2, , ,8746.6,0,8881.6,8881.6,0,50.5817339726989
